Px Code,Procedure Description,Unit Price
27800021,HC SUPPLY RC 278 C1713,974.1
27800021,HC SUPPLY RC 278 C1713,974.1
27800021,HC SUPPLY RC 278 C1713,"1,089.12"
27800021,HC SUPPLY RC 278 C1713,"1,203.00"
27800021,HC SUPPLY RC 278 C1713,"1,089.12"
27800021,HC SUPPLY RC 278 C1713,"1,203.00"
27800021,HC SUPPLY RC 278 C1713,802
27800021,HC SUPPLY RC 278 C1713,"5,157.00"
27800021,HC SUPPLY RC 278 C1713,"5,157.00"
27800021,HC SUPPLY RC 278 C1713,"5,157.00"
27800021,HC SUPPLY RC 278 C1713,802
27800021,HC SUPPLY RC 278 C1713,"4,297.50"
27800021,HC SUPPLY RC 278 C1713,"1,862.25"
27800021,HC SUPPLY RC 278 C1713,473.18
27800021,HC SUPPLY RC 278 C1713,473.18
27800021,HC SUPPLY RC 278 C1713,473.18
27800021,HC SUPPLY RC 278 C1713,473.18
27800021,HC SUPPLY RC 278 C1713,"1,122.80"
27800021,HC SUPPLY RC 278 C1713,974.1
27800021,HC SUPPLY RC 278 C1713,"1,122.80"
27800021,HC SUPPLY RC 278 C1713,974.1
27800021,HC SUPPLY RC 278 C1713,"1,122.80"
27800021,HC SUPPLY RC 278 C1713,974.1
27800021,HC SUPPLY RC 278 C1713,"4,297.50"
27800021,HC SUPPLY RC 278 C1713,"3,839.10"
27800021,HC SUPPLY RC 278 C1713,"4,297.50"
27800021,HC SUPPLY RC 278 C1713,"3,839.10"
27800021,HC SUPPLY RC 278 C1713,521.3
27800021,HC SUPPLY RC 278 C1713,802
27800021,HC SUPPLY RC 278 C1713,974.1
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,601.5
27800021,HC SUPPLY RC 278 C1713,469.17
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,601.5
27800021,HC SUPPLY RC 278 C1713,469.17
27800021,HC SUPPLY RC 278 C1713,"1,058.64"
27800021,HC SUPPLY RC 278 C1713,"1,020.14"
27800021,HC SUPPLY RC 278 C1713,"1,330.96"
27800021,HC SUPPLY RC 278 C1713,"1,330.96"
27800021,HC SUPPLY RC 278 C1713,"1,330.96"
27800021,HC SUPPLY RC 278 C1713,"4,292.69"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"5,235.79"
27800021,HC SUPPLY RC 278 C1713,"5,235.79"
27800021,HC SUPPLY RC 278 C1713,"1,124.89"
27800021,HC SUPPLY RC 278 C1713,990.72
27800021,HC SUPPLY RC 278 C1713,962.64
27800021,HC SUPPLY RC 278 C1713,974.1
27800021,HC SUPPLY RC 278 C1713,974.1
27800021,HC SUPPLY RC 278 C1713,535.5
27800021,HC SUPPLY RC 278 C1713,"2,005.50"
27800021,HC SUPPLY RC 278 C1713,"2,005.50"
27800021,HC SUPPLY RC 278 C1713,609.52
27800021,HC SUPPLY RC 278 C1713,737.84
27800021,HC SUPPLY RC 278 C1713,"2,292.00"
27800021,HC SUPPLY RC 278 C1713,"2,292.00"
27800021,HC SUPPLY RC 278 C1713,"3,151.50"
27800021,HC SUPPLY RC 278 C1713,802
27800021,HC SUPPLY RC 278 C1713,974.1
27800021,HC SUPPLY RC 278 C1713,802
27800021,HC SUPPLY RC 278 C1713,"2,292.00"
27800021,HC SUPPLY RC 278 C1713,"6,876.00"
27800021,HC SUPPLY RC 278 C1713,802
27800021,HC SUPPLY RC 278 C1713,"2,292.00"
27800021,HC SUPPLY RC 278 C1713,802
27800021,HC SUPPLY RC 278 C1713,"5,157.00"
27800021,HC SUPPLY RC 278 C1713,"5,157.00"
27800021,HC SUPPLY RC 278 C1713,"5,157.00"
27800021,HC SUPPLY RC 278 C1713,"5,157.00"
27800021,HC SUPPLY RC 278 C1713,974.1
27800021,HC SUPPLY RC 278 C1713,802
27800021,HC SUPPLY RC 278 C1713,"1,124.89"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,"6,876.00"
27800021,HC SUPPLY RC 278 C1713,974.1
27800021,HC SUPPLY RC 278 C1713,"2,292.00"
27800021,HC SUPPLY RC 278 C1713,"2,222.67"
27800021,HC SUPPLY RC 278 C1713,"1,330.96"
27800021,HC SUPPLY RC 278 C1713,"1,330.96"
27800021,HC SUPPLY RC 278 C1713,"4,292.69"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,601.5
27800021,HC SUPPLY RC 278 C1713,469.17
27800021,HC SUPPLY RC 278 C1713,601.5
27800021,HC SUPPLY RC 278 C1713,469.17
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,945.45
27800021,HC SUPPLY RC 278 C1713,945.45
27800021,HC SUPPLY RC 278 C1713,"2,446.71"
27800021,HC SUPPLY RC 278 C1713,"1,026.56"
27800021,HC SUPPLY RC 278 C1713,609.52
27800021,HC SUPPLY RC 278 C1713,"4,297.50"
27800021,HC SUPPLY RC 278 C1713,"6,303.00"
27800021,HC SUPPLY RC 278 C1713,870.17
27800021,HC SUPPLY RC 278 C1713,870.17
27800021,HC SUPPLY RC 278 C1713,914.51
27800021,HC SUPPLY RC 278 C1713,"1,330.96"
27800021,HC SUPPLY RC 278 C1713,"1,330.96"
27800021,HC SUPPLY RC 278 C1713,"4,292.69"
27800021,HC SUPPLY RC 278 C1713,"3,691.09"
27800021,HC SUPPLY RC 278 C1713,894.05
27800021,HC SUPPLY RC 278 C1713,894.05
27800021,HC SUPPLY RC 278 C1713,894.05
27800021,HC SUPPLY RC 278 C1713,894.05
27800021,HC SUPPLY RC 278 C1713,894.05
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"5,235.79"
27800021,HC SUPPLY RC 278 C1713,601.5
27800021,HC SUPPLY RC 278 C1713,601.5
27800021,HC SUPPLY RC 278 C1713,469.17
27800021,HC SUPPLY RC 278 C1713,601.5
27800021,HC SUPPLY RC 278 C1713,469.17
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,623.64
27800021,HC SUPPLY RC 278 C1713,623.64
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,623.64
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,781.95
27800021,HC SUPPLY RC 278 C1713,"5,844.60"
27800021,HC SUPPLY RC 278 C1713,"6,205.59"
27800021,HC SUPPLY RC 278 C1713,479.81
27800021,HC SUPPLY RC 278 C1713,"5,157.00"
27800021,HC SUPPLY RC 278 C1713,802
27800021,HC SUPPLY RC 278 C1713,"6,876.00"
27800021,HC SUPPLY RC 278 C1713,"6,876.00"
27800021,HC SUPPLY RC 278 C1713,"4,011.00"
27800021,HC SUPPLY RC 278 C1713,"4,297.50"
27800021,HC SUPPLY RC 278 C1713,"4,297.50"
27800021,HC SUPPLY RC 278 C1713,"4,297.50"
27800021,HC SUPPLY RC 278 C1713,"2,292.00"
27800021,HC SUPPLY RC 278 C1713,"3,151.50"
27800021,HC SUPPLY RC 278 C1713,473.18
27800021,HC SUPPLY RC 278 C1713,"3,839.10"
27800021,HC SUPPLY RC 278 C1713,"4,297.50"
27800021,HC SUPPLY RC 278 C1713,"3,839.10"
27800021,HC SUPPLY RC 278 C1713,"4,297.50"
27800021,HC SUPPLY RC 278 C1713,"3,839.10"
27800021,HC SUPPLY RC 278 C1713,"1,577.53"
27800021,HC SUPPLY RC 278 C1713,"1,577.53"
27800021,HC SUPPLY RC 278 C1713,"1,577.53"
27800021,HC SUPPLY RC 278 C1713,"1,577.53"
27800021,HC SUPPLY RC 278 C1713,"1,577.53"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,530.08"
27800021,HC SUPPLY RC 278 C1713,"1,591.28"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"1,126.58"
27800021,HC SUPPLY RC 278 C1713,"3,019.71"
27800021,HC SUPPLY RC 278 C1713,962.64
27800021,HC SUPPLY RC 278 C1713,417.8
27800021,HC SUPPLY RC 278 C1713,417.69
27800021,HC SUPPLY RC 278 C1713,417.8
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,"1,169.48"
27800021,HC SUPPLY RC 278 C1713,433.08
27800021,HC SUPPLY RC 278 C1713,473.18
27800021,HC SUPPLY RC 278 C1713,433.08
27800021,HC SUPPLY RC 278 C1713,433.08
27800021,HC SUPPLY RC 278 C1713,433.08
27800021,HC SUPPLY RC 278 C1713,433.08
27800021,HC SUPPLY RC 278 C1713,473.18
27800021,HC SUPPLY RC 278 C1713,433.08
27800021,HC SUPPLY RC 278 C1713,433.08
27800021,HC SUPPLY RC 278 C1713,"1,719.00"
27800021,HC SUPPLY RC 278 C1713,894.05
27800021,HC SUPPLY RC 278 C1713,894.05
27800021,HC SUPPLY RC 278 C1713,802
27800021,HC SUPPLY RC 278 C1713,"4,011.00"
27800021,HC SUPPLY RC 278 C1713,"5,157.00"
27800021,HC SUPPLY RC 278 C1713,"5,157.00"
27800021,HC SUPPLY RC 278 C1713,"5,157.00"
27800021,HC SUPPLY RC 278 C1713,"5,157.00"
27800021,HC SUPPLY RC 278 C1713,802
27800021,HC SUPPLY RC 278 C1713,"2,446.71"
27800021,HC SUPPLY RC 278 C1713,"2,773.32"
27800021,HC SUPPLY RC 278 C1713,"2,292.00"
27800021,HC SUPPLY RC 278 C1713,"1,643.13"
27800021,HC SUPPLY RC 278 C1713,"1,330.96"
27800021,HC SUPPLY RC 278 C1713,"1,330.96"
27800021,HC SUPPLY RC 278 C1713,"1,330.96"
27800021,HC SUPPLY RC 278 C1713,"4,297.50"
27800021,HC SUPPLY RC 278 C1713,968.77
27800021,HC SUPPLY RC 278 C1713,968.77
27800021,HC SUPPLY RC 278 C1713,"1,124.89"
27800021,HC SUPPLY RC 278 C1713,"1,124.89"
27800021,HC SUPPLY RC 278 C1713,"1,455.42"
27800021,HC SUPPLY RC 278 C1713,"1,455.42"
27800021,HC SUPPLY RC 278 C1713,922.53
27800021,HC SUPPLY RC 278 C1713,"1,130.82"
27800021,HC SUPPLY RC 278 C1713,"1,026.56"
27800021,HC SUPPLY RC 278 C1713,609.52
27800021,HC SUPPLY RC 278 C1713,"6,876.00"
27800021,HC SUPPLY RC 278 C1713,"3,839.10"
27800021,HC SUPPLY RC 278 C1713,"1,719.00"
27800021,HC SUPPLY RC 278 C1713,737.84
27800021,HC SUPPLY RC 278 C1713,"1,341.22"
27800021,HC SUPPLY RC 278 C1713,"1,341.22"
27800025,HC SUPPLY RC 278 C1878,"3,581.25"
25800001,HC Supply RC 258,94.74
27800030,HC SUPPLY RC 278 C2617,879.67
27800030,HC SUPPLY RC 278 C2617,"1,143.33"
27800030,HC SUPPLY RC 278 C2617,914.28
27800030,HC SUPPLY RC 278 C2617,861.79
27800030,HC SUPPLY RC 278 C2617,"1,137.64"
27800030,HC SUPPLY RC 278 C2617,914.28
27800030,HC SUPPLY RC 278 C2617,864.26
27800030,HC SUPPLY RC 278 C2617,862.08
27800030,HC SUPPLY RC 278 C2617,914.28
27800030,HC SUPPLY RC 278 C2617,"1,168.51"
27800030,HC SUPPLY RC 278 C2617,"1,169.72"
27800030,HC SUPPLY RC 278 C2617,914.36
27800030,HC SUPPLY RC 278 C2617,914.36
27800030,HC SUPPLY RC 278 C2617,914.28
27800030,HC SUPPLY RC 278 C2617,951.73
27800030,HC SUPPLY RC 278 C2617,936.74
27800030,HC SUPPLY RC 278 C2617,"1,161.78"
27800030,HC SUPPLY RC 278 C2617,865.34
27800031,HC SUPPLY RC 278 C2622,"33,080.15"
27800031,HC SUPPLY RC 278 C2622,"49,541.58"
27800031,HC SUPPLY RC 278 C2622,"49,541.58"
27800031,HC SUPPLY RC 278 C2622,"50,687.58"
27800031,HC SUPPLY RC 278 C2622,"33,080.15"
27800031,HC SUPPLY RC 278 C2622,"33,080.15"
27800031,HC SUPPLY RC 278 C2622,"49,541.58"
27800031,HC SUPPLY RC 278 C2622,"33,080.15"
27800031,HC SUPPLY RC 278 C2622,"54,028.17"
27800031,HC SUPPLY RC 278 C2622,"54,028.17"
27800031,HC SUPPLY RC 278 C2622,"40,694.46"
27800031,HC SUPPLY RC 278 C2622,"45,244.08"
27800033,HC Supply RC 278 C1767,"66,926.40"
27800033,HC Supply RC 278 C1767,"135,898.98"
27800033,HC Supply RC 278 C1767,"151,925.22"
27800033,HC Supply RC 278 C1767,"147,655.22"
27800034,HC SUPPLY RC 278 C2631,"3,982.35"
27800034,HC SUPPLY RC 278 C2631,"14,493.75"
27800034,HC SUPPLY RC 278 C2631,"8,328.61"
27800036,HC SUPPLY RC 278 L8699,"2,028.42"
27800036,HC SUPPLY RC 278 L8699,"2,108.64"
27800036,HC SUPPLY RC 278 L8699,"2,068.53"
27800036,HC SUPPLY RC 278 L8699,"2,108.64"
27800036,HC SUPPLY RC 278 L8699,"2,068.53"
27800036,HC SUPPLY RC 278 L8699,"2,108.64"
27800036,HC SUPPLY RC 278 L8699,"2,108.64"
27800036,HC SUPPLY RC 278 L8699,"2,068.53"
27800036,HC SUPPLY RC 278 L8699,"2,108.64"
27800036,HC SUPPLY RC 278 L8699,"2,068.53"
27800036,HC SUPPLY RC 278 L8699,"2,068.53"
27800036,HC SUPPLY RC 278 L8699,"7,391.70"
27800036,HC SUPPLY RC 278 L8699,"8,016.27"
27800036,HC SUPPLY RC 278 L8699,"8,016.27"
27800036,HC SUPPLY RC 278 L8699,"7,391.70"
27800036,HC SUPPLY RC 278 L8699,"7,391.70"
27800036,HC SUPPLY RC 278 L8699,"8,016.27"
27800036,HC SUPPLY RC 278 L8699,"7,391.70"
27800036,HC SUPPLY RC 278 L8699,"7,391.70"
27800036,HC SUPPLY RC 278 L8699,"7,391.70"
27800036,HC SUPPLY RC 278 L8699,"7,391.70"
27800036,HC SUPPLY RC 278 L8699,"7,391.70"
27800036,HC SUPPLY RC 278 L8699,"8,016.27"
27800036,HC SUPPLY RC 278 L8699,"11,058.90"
27800036,HC SUPPLY RC 278 L8699,"11,058.90"
27800036,HC SUPPLY RC 278 L8699,"11,058.90"
27800036,HC SUPPLY RC 278 L8699,"11,058.90"
27800036,HC SUPPLY RC 278 L8699,"6,245.70"
27800036,HC SUPPLY RC 278 L8699,"8,537.70"
27800036,HC SUPPLY RC 278 L8699,"8,537.70"
27800036,HC SUPPLY RC 278 L8699,"8,537.70"
27800038,HC SUPPLY RC 278 Q4116,"11,076.09"
27800038,HC SUPPLY RC 278 Q4116,"1,959.66"
27800039,HC SUPPLY RC 278 C1788,"1,151.73"
27800039,HC SUPPLY RC 278 C1788,"3,472.95"
27800039,HC SUPPLY RC 278 C1788,"2,720.55"
27800039,HC SUPPLY RC 278 C1788,"2,509.74"
27800039,HC SUPPLY RC 278 C1788,"2,721.75"
27800039,HC SUPPLY RC 278 C1788,"2,721.75"
27800040,HC SUPPLY RC 275 C1897,"19,969.05"
27800040,HC SUPPLY RC 275 C1897,641.6
27800040,HC SUPPLY RC 275 C1897,641.6
27900001,HC SUPPLY RC 279,921.9
27900001,HC SUPPLY RC 279,"1,147.66"
27900001,HC SUPPLY RC 279,373.03
27900001,HC SUPPLY RC 279,376.46
27900001,HC SUPPLY RC 279,373.35
27900001,HC SUPPLY RC 279,376.46
27900001,HC SUPPLY RC 279,436.33
27900001,HC SUPPLY RC 279,430.86
27900001,HC SUPPLY RC 279,81.01
27900001,HC SUPPLY RC 279,68.55
27900001,HC SUPPLY RC 279,983.33
27900001,HC SUPPLY RC 279,"1,104.76"
27900001,HC SUPPLY RC 279,927.4
27900001,HC SUPPLY RC 279,990.47
27900001,HC SUPPLY RC 279,302.02
27900001,HC SUPPLY RC 279,236.58
27900001,HC SUPPLY RC 279,497.24
27900001,HC SUPPLY RC 279,504.86
27900001,HC SUPPLY RC 279,497.24
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,814.03
27900001,HC SUPPLY RC 279,512.16
27900001,HC SUPPLY RC 279,497.24
27900001,HC SUPPLY RC 279,497.88
27900001,HC SUPPLY RC 279,497.24
27900001,HC SUPPLY RC 279,504.7
27900001,HC SUPPLY RC 279,512.16
27900001,HC SUPPLY RC 279,497.24
27900001,HC SUPPLY RC 279,502.21
27900001,HC SUPPLY RC 279,512.16
27900001,HC SUPPLY RC 279,497.24
27900001,HC SUPPLY RC 279,436.33
27900001,HC SUPPLY RC 279,436.33
27900001,HC SUPPLY RC 279,436.33
27900001,HC SUPPLY RC 279,436.33
27900001,HC SUPPLY RC 279,497.24
63600001,HC WILLOW CONTRAST,346.79
27000001,HC Supply RC 270,109.51
27000001,HC Supply RC 270,109.51
27000001,HC Supply RC 270,30.81
27000001,HC Supply RC 270,28.73
27000001,HC Supply RC 270,28.97
27000001,HC Supply RC 270,"1,289.25"
27000001,HC Supply RC 270,"1,289.25"
27000001,HC Supply RC 270,"1,249.14"
27000001,HC Supply RC 270,"1,249.14"
27000001,HC Supply RC 270,"1,249.14"
27000001,HC Supply RC 270,"1,289.25"
27000001,HC Supply RC 270,36.7
27000001,HC Supply RC 270,35.77
27000001,HC Supply RC 270,37.62
27000001,HC Supply RC 270,357.07
27000001,HC Supply RC 270,204.67
27000001,HC Supply RC 270,404.21
27000001,HC Supply RC 270,86.55
27000001,HC Supply RC 270,589.79
27000001,HC Supply RC 270,32.54
27000001,HC Supply RC 270,32.2
27000001,HC Supply RC 270,33.93
27000001,HC Supply RC 270,25.27
27000001,HC Supply RC 270,24.81
27000001,HC Supply RC 270,30
27000001,HC Supply RC 270,24.93
27000001,HC Supply RC 270,66.36
27000001,HC Supply RC 270,26.66
27000001,HC Supply RC 270,26.77
27000001,HC Supply RC 270,48.58
27000001,HC Supply RC 270,49.85
27000001,HC Supply RC 270,45.81
27000001,HC Supply RC 270,45.35
27000001,HC Supply RC 270,45.7
27000001,HC Supply RC 270,50.66
27000001,HC Supply RC 270,38.66
27000001,HC Supply RC 270,18
27000001,HC Supply RC 270,18.46
27000001,HC Supply RC 270,18.69
27000001,HC Supply RC 270,83.78
27000001,HC Supply RC 270,61.39
27000001,HC Supply RC 270,60.01
27000001,HC Supply RC 270,51.47
27000001,HC Supply RC 270,53.66
27000001,HC Supply RC 270,30.81
27000001,HC Supply RC 270,31.27
27000001,HC Supply RC 270,28.73
27000001,HC Supply RC 270,36.58
27000001,HC Supply RC 270,38.77
27000001,HC Supply RC 270,42.93
27000001,HC Supply RC 270,39.01
27000001,HC Supply RC 270,18.12
27000001,HC Supply RC 270,181.86
27000001,HC Supply RC 270,43.74
27000001,HC Supply RC 270,148.4
27000001,HC Supply RC 270,814.03
27000001,HC Supply RC 270,814.03
27000001,HC Supply RC 270,44.78
27000001,HC Supply RC 270,43.39
27000001,HC Supply RC 270,41.54
27000001,HC Supply RC 270,53.66
27000001,HC Supply RC 270,57.12
27000001,HC Supply RC 270,61.85
27000001,HC Supply RC 270,15.58
27000001,HC Supply RC 270,15.69
27000001,HC Supply RC 270,16.73
27000001,HC Supply RC 270,49.28
27000001,HC Supply RC 270,53.2
27000001,HC Supply RC 270,49.05
27000001,HC Supply RC 270,45.12
27000001,HC Supply RC 270,48.93
27000001,HC Supply RC 270,67.62
27000001,HC Supply RC 270,222.45
27000001,HC Supply RC 270,221.27
27000001,HC Supply RC 270,242.26
27000001,HC Supply RC 270,174.79
27000001,HC Supply RC 270,171.47
27000001,HC Supply RC 270,43.04
27000001,HC Supply RC 270,40.97
27000001,HC Supply RC 270,39.58
27000001,HC Supply RC 270,34.74
27000001,HC Supply RC 270,46.62
27000001,HC Supply RC 270,657.64
27000001,HC Supply RC 270,656.44
27000001,HC Supply RC 270,479.2
27000001,HC Supply RC 270,31.5
27000001,HC Supply RC 270,33.58
27000001,HC Supply RC 270,425.94
27000001,HC Supply RC 270,468.99
27000001,HC Supply RC 270,470.17
27000001,HC Supply RC 270,801.04
27000001,HC Supply RC 270,767.51
27000001,HC Supply RC 270,812.03
27000001,HC Supply RC 270,161.72
27000001,HC Supply RC 270,165.36
27000001,HC Supply RC 270,690.76
27000001,HC Supply RC 270,111.94
27000001,HC Supply RC 270,109.51
27000001,HC Supply RC 270,460.53
27000001,HC Supply RC 270,"2,217.68"
27000001,HC Supply RC 270,"2,578.50"
27000001,HC Supply RC 270,861.03
27000001,HC Supply RC 270,952.78
27000001,HC Supply RC 270,517.29
27000001,HC Supply RC 270,517.4
27000001,HC Supply RC 270,473.38
27000001,HC Supply RC 270,115.4
27000001,HC Supply RC 270,107.55
27000001,HC Supply RC 270,415.12
27000001,HC Supply RC 270,519.13
27000001,HC Supply RC 270,405.01
27000001,HC Supply RC 270,172.75
27000001,HC Supply RC 270,61.39
27000001,HC Supply RC 270,"1,375.20"
27000001,HC Supply RC 270,15.12
27000001,HC Supply RC 270,25.39
27000001,HC Supply RC 270,16.04
27000001,HC Supply RC 270,114.71
27000001,HC Supply RC 270,111.94
27000001,HC Supply RC 270,113.09
27000001,HC Supply RC 270,110.09
27000001,HC Supply RC 270,108.36
27000001,HC Supply RC 270,85.63
27000001,HC Supply RC 270,87.82
27000001,HC Supply RC 270,86.2
27000001,HC Supply RC 270,745.86
27000001,HC Supply RC 270,739.44
27000001,HC Supply RC 270,17.66
27000001,HC Supply RC 270,18.23
27000001,HC Supply RC 270,149.62
27000001,HC Supply RC 270,37.04
27000001,HC Supply RC 270,39.01
27000001,HC Supply RC 270,38.66
27000001,HC Supply RC 270,"1,759.85"
27000001,HC Supply RC 270,103.74
27000001,HC Supply RC 270,90.59
27000001,HC Supply RC 270,22.39
27000001,HC Supply RC 270,21.81
27000001,HC Supply RC 270,36.81
27000001,HC Supply RC 270,145.12
27000001,HC Supply RC 270,153.05
27000001,HC Supply RC 270,16.04
27000001,HC Supply RC 270,249.86
27000001,HC Supply RC 270,358.89
27000001,HC Supply RC 270,"1,197.57"
27000001,HC Supply RC 270,106.63
27000001,HC Supply RC 270,110.55
27000001,HC Supply RC 270,"1,148.98"
27000001,HC Supply RC 270,"1,154.02"
27000001,HC Supply RC 270,463.48
27000001,HC Supply RC 270,471.58
27000001,HC Supply RC 270,511.72
27000001,HC Supply RC 270,"1,075.24"
27000001,HC Supply RC 270,"1,023.51"
27000001,HC Supply RC 270,"1,148.81"
27000001,HC Supply RC 270,"7,843.63"
27000001,HC Supply RC 270,"7,689.83"
27000001,HC Supply RC 270,489.34
27000001,HC Supply RC 270,111.25
27000001,HC Supply RC 270,41.77
27000001,HC Supply RC 270,41.31
27000001,HC Supply RC 270,803.6
27000001,HC Supply RC 270,27.7
27000001,HC Supply RC 270,385.56
27000001,HC Supply RC 270,43.85
27000001,HC Supply RC 270,221.38
27000001,HC Supply RC 270,159.47
27000001,HC Supply RC 270,930.44
27000001,HC Supply RC 270,"1,169.72"
27000001,HC Supply RC 270,"1,140.27"
27000001,HC Supply RC 270,15.93
27000001,HC Supply RC 270,16.39
27000001,HC Supply RC 270,14.77
27000001,HC Supply RC 270,152.62
27000001,HC Supply RC 270,870.96
27000001,HC Supply RC 270,9.23
27000001,HC Supply RC 270,8.89
